종목코드;종목명;시장구분;전일종가;등락폭;등락대비;시작가;고가;저가;거래량;거래액;시가총액;주식발행량;
082660;코스나인;KOSDAQ;1,355;5;+0.37;1,335;1,365;1,305;347,502;461,471,990;51,753,023,115;38,194,113;
192820;코스맥스;KOSPI;122,500;1,000;+0.82;122,500;122,500;120,000;35,397;4,279,037,500;1,390,314,852,500;11,349,509;
044820;코스맥스비티아이;KOSPI;17,100;200;-1.16;17,300;17,300;16,850;16,211;275,232,500;164,227,049,100;9,603,921;
222040;코스맥스엔비티;KOSDAQ;10,200;50;-0.49;10,200;10,350;10,050;105,146;1,070,391,800;210,405,600,000;20,628,000;
241710;코스메카코리아;KOSDAQ;15,550;300;-1.89;15,900;15,950;15,450;31,779;494,536,650;166,074,000,000;10,680,000;
005070;코스모신소재;KOSPI;50,100;850;+1.73;49,300;50,200;47,450;2,028,754;99,387,248,800;1,507,353,138,900;30,086,889;
005420;코스모화학;KOSPI;15,600;250;+1.63;15,450;15,650;14,700;2,386,751;36,280,120,950;431,795,832,000;27,679,220;
069110;코스온;KOSDAQ;2,630;0;0.00;0;0;0;0;0;62,963,935,800;23,940,660;
071950;코아스;KOSPI;1,530;35;-2.24;1,565;1,570;1,510;311,652;477,597,165;47,288,031,300;30,907,210;
166480;코아스템;KOSDAQ;23,800;50;+0.21;23,450;24,450;23,050;604,702;14,320,467,950;374,160,276,000;15,721,020;
045970;코아시아;KOSDAQ;10,350;250;-2.36;10,550;10,650;10,250;238,811;2,484,600,600;272,358,966,600;26,314,876;
196450;코아시아옵틱스;KOSDAQ;2,920;145;-4.73;3,065;3,065;2,875;349,156;1,021,575,745;120,399,267,920;41,232,626;
029960;코엔텍;KOSDAQ;9,100;80;-0.87;9,190;9,190;9,070;254,298;2,314,096,180;455,000,000,000;50,000,000;
002020;코오롱;KOSPI;30,700;750;-2.38;31,450;31,550;30,600;45,555;1,408,064,850;387,631,278,200;12,626,426;
003070;코오롱글로벌;KOSPI;23,950;100;-0.42;24,200;24,750;23,600;109,386;2,640,279,600;603,789,990,100;25,210,438;
003075;코오롱글로벌우;KOSPI;32,000;350;-1.08;31,750;32,950;31,750;3,715;120,462,250;10,009,696,000;312,803;
144620;코오롱머티리얼;KOSPI;3,075;0;0.00;0;0;0;0;0;211,125,302,625;68,658,635;
102940;코오롱생명과학;KOSDAQ;31,450;100;-0.32;31,400;31,550;30,750;48,055;1,493,401,550;358,918,596,200;11,412,356;
002025;코오롱우;KOSPI;19,850;250;-1.24;19,950;20,000;19,700;4,365;86,483,000;21,366,341,500;1,076,390;
120110;코오롱인더;KOSPI;78,900;0;0.00;78,900;79,700;78,500;143,895;11,380,284,100;2,128,630,476,000;26,978,840;
120115;코오롱인더우;KOSPI;33,400;50;+0.15;33,300;33,600;32,950;16,733;556,096,800;92,446,524,000;2,767,860;
950160;코오롱티슈진;KOSDAQ;8,010;0;0.00;0;0;0;0;0;489,551,575,500;61,117,550;
138490;코오롱플라스틱;KOSPI;7,880;150;-1.87;7,970;7,990;7,700;740,448;5,787,629,560;299,440,000,000;38,000,000;
021240;코웨이;KOSPI;75,300;1,300;-1.70;76,900;77,600;75,200;335,258;25,564,145,000;5,557,111,310,700;73,799,619;
033290;코웰패션;KOSDAQ;8,060;550;+7.32;7,520;8,770;7,520;20,192,353;166,594,468,480;713,311,886,040;88,500,234;
056360;코위버;KOSDAQ;9,510;80;-0.83;9,610;9,630;9,460;224,292;2,137,786,060;93,167,568,000;9,796,800;
282880;코윈테크;KOSDAQ;22,900;450;-1.93;23,400;23,400;22,750;52,932;1,215,693,450;216,978,599,200;9,475,048;
121850;코이즈;KOSDAQ;2,890;50;-1.70;2,960;3,050;2,870;222,221;654,177,230;44,792,901,860;15,499,274;
015710;코콤;KOSDAQ;8,140;150;-1.81;8,290;8,290;8,000;45,588;370,836,800;142,698,270,000;17,530,500;
052330;코텍;KOSDAQ;10,700;100;-0.93;10,800;10,800;10,450;27,970;295,780,050;166,647,706,400;15,574,552;
322780;코퍼스코리아;KOSDAQ;3,445;15;-0.43;3,450;3,475;3,400;135,285;464,158,590;123,178,296,930;35,755,674;
126600;코프라;KOSDAQ;6,900;310;-4.30;7,120;7,150;6,830;857,539;5,953,300,390;145,697,874,600;21,115,634;
200130;콜마비앤에이치;KOSDAQ;47,950;0;0.00;47,950;48,150;47,800;53,831;2,580,544,500;1,416,613,606,100;29,543,558;
031820;콤텍시스템;KOSPI;1,220;55;-4.31;1,270;1,275;1,210;3,522,603;4,342,908,440;82,778,788,520;67,851,466;
294570;쿠콘;KOSDAQ;79,900;900;+1.14;79,000;80,600;77,700;119,721;9,548,816,700;645,357,972,900;8,077,071;
192400;쿠쿠홀딩스;KOSPI;132,000;500;+0.38;131,500;132,000;129,500;4,381;573,031,000;938,841,684,000;7,112,437;
284740;쿠쿠홈시스;KOSPI;42,950;600;-1.38;43,550;43,750;42,450;71,131;3,042,799,300;963,683,323,500;22,437,330;
317690;퀀타매트릭스;KOSDAQ;17,000;850;-4.76;17,550;18,100;16,750;1,048,187;18,149,939,650;252,836,308,000;14,872,724;
365270;큐라클;KOSDAQ;52,800;1,400;-2.58;53,900;62,100;51,500;5,618,334;321,795,254,800;705,195,110,400;13,355,968;
060280;큐렉소;KOSDAQ;9,440;40;-0.42;9,490;9,500;9,380;47,969;452,269,510;315,649,216,480;33,437,417;
015590;큐로;KOSPI;582;6;-1.02;588;592;580;1,423,957;830,787,567;134,565,173,316;231,211,638;
040350;큐로컴;KOSDAQ;1,600;0;0.00;1,590;1,620;1,565;557,978;883,977,085;201,557,555,200;125,973,472;
051780;큐로홀딩스;KOSDAQ;636;12;-1.85;648;649;636;348,038;222,895,122;76,702,105,620;120,600,795;
115180;큐리언트;KOSDAQ;30,300;0;0.00;0;0;0;0;0;269,168,898,600;8,883,462;
043090;큐브앤컴퍼니;KOSDAQ;2,875;185;+6.88;2,665;3,070;2,665;1,708,799;4,925,679,225;101,076,513,000;35,157,048;
182360;큐브엔터;KOSDAQ;14,400;950;-6.19;14,750;14,900;13,600;689,403;9,754,901,700;99,414,244,800;6,903,767;
066310;큐에스아이;KOSDAQ;16,950;150;+0.89;16,750;16,950;16,450;46,362;773,805,200;140,315,998,500;8,278,230;
136660;큐엠씨;KONEX;3,190;190;-5.62;3,490;3,490;3,100;19,925;62,680,220;30,125,722,000;9,443,800;
016600;큐캐피탈;KOSDAQ;632;10;-1.56;642;650;632;808,414;516,753,507;107,939,790,024;170,790,807;
264900;크라운제과;KOSPI;11,350;250;-2.16;11,650;11,650;11,250;51,669;586,857,300;142,145,697,500;12,523,850;
26490K;크라운제과우;KOSPI;16,600;450;-2.64;17,250;17,850;16,500;21,880;371,126,800;12,841,096,000;773,560;
005740;크라운해태홀딩스;KOSPI;10,600;250;-2.30;10,700;10,850;10,500;26,080;277,486,150;157,381,878,200;14,847,347;
005745;크라운해태홀딩스우;KOSPI;16,850;200;-1.17;17,050;17,100;16,600;2,141;35,988,400;10,122,233,100;600,726;
259960;크래프톤;KOSPI;454,000;5,500;+1.23;448,500;480,000;400,500;5,121,520;2,247,958,937,500;22,199,723,780,000;48,898,070;
215570;크로넥스;KONEX;7,230;90;-1.23;7,600;7,600;7,010;8,620;61,182,910;34,454,977,110;4,765,557;
043590;크로바하이텍;KOSDAQ;2,485;0;0.00;0;0;0;0;0;73,965,137,855;29,764,643;
114120;크루셜텍;KOSDAQ;1,380;0;0.00;1,395;1,395;1,355;62,314;85,347,615;28,926,614,700;20,961,315;
110790;크리스에프앤씨;KOSDAQ;41,650;50;+0.12;41,200;41,900;40,450;63,877;2,632,978,300;487,949,742,000;11,715,480;
900250;크리스탈신소재;KOSDAQ;1,470;20;-1.34;1,490;1,500;1,450;280,989;413,495,705;99,642,262,440;67,783,852;
083790;크리스탈지노믹스;KOSDAQ;8,210;120;-1.44;8,350;8,730;8,140;3,940,440;33,135,680,630;568,513,650,060;69,246,486;
045520;크린앤사이언스;KOSDAQ;22,800;150;-0.65;22,950;22,950;22,650;18,438;419,923,450;148,200,000,000;6,500,000;
036170;클라우드에어;KOSDAQ;1,905;55;-2.81;1,970;1,980;1,895;1,376,606;2,640,653,455;106,741,518,165;56,032,293;
214150;클래시스;KOSDAQ;24,150;200;+0.84;23,800;24,350;23,750;288,401;6,931,793,300;1,562,912,265,600;64,716,864;
352770;클리노믹스;KOSDAQ;13,500;250;-1.82;13,900;13,900;13,300;89,271;1,206,052,650;179,754,403,500;13,315,141;
237880;클리오;KOSDAQ;21,850;200;-0.91;22,150;22,150;21,650;153,540;3,357,761,750;380,037,312,200;17,393,012;
139670;키네마스터;KOSDAQ;24,750;400;+1.64;24,650;25,350;24,350;373,645;9,248,778,700;335,271,098,250;13,546,307;
020120;키다리스튜디오;KOSPI;15,900;300;-1.85;16,250;16,250;15,600;185,021;2,936,001,550;526,955,128,800;33,141,832;
039490;키움증권;KOSPI;118,500;1,000;-0.84;119,000;120,000;117,500;52,485;6,228,978,500;3,104,701,066,500;26,200,009;
054780;키이스트;KOSDAQ;15,300;550;-3.47;15,850;15,850;15,150;680,726;10,466,107,200;271,392,318,000;17,738,060;
219130;타이거일렉;KOSDAQ;15,200;0;0.00;15,100;15,400;14,850;26,746;404,931,550;95,977,208,000;6,314,290;
318660;타임기술;KONEX;2,340;55;+2.41;2,300;2,395;2,205;382;853,230;4,965,716,340;2,122,101;
180060;탑선;KONEX;10,900;50;+0.46;10,900;10,900;10,550;4,503;47,709,050;92,722,659,400;8,506,666;
065130;탑엔지니어링;KOSDAQ;8,600;130;-1.49;8,730;8,730;8,560;63,097;543,530,190;137,395,810,200;15,976,257;
014580;태경비케이;KOSPI;6,640;300;-4.32;6,900;7,080;6,590;1,606,136;10,941,268,620;183,151,784,000;27,583,100;
015890;태경산업;KOSPI;6,600;140;-2.08;6,720;6,780;6,580;221,145;1,464,084,460;192,909,750,000;29,228,750;
006890;태경케미컬;KOSPI;17,600;350;-1.95;17,950;18,000;17,350;236,959;4,175,417,700;204,160,000,000;11,600,000;
023160;태광;KOSDAQ;12,450;450;-3.49;12,900;12,900;12,400;179,110;2,245,119,650;329,925,000,000;26,500,000;
003240;태광산업;KOSPI;1,099,000;7,000;-0.63;1,106,000;1,106,000;1,089,000;604;662,104,000;1,223,626,600,000;1,113,400;
011280;태림포장;KOSPI;4,930;30;-0.60;4,940;4,955;4,885;211,020;1,035,185,625;349,073,284,200;70,805,940;
053620;태양;KOSDAQ;10,650;200;-1.84;10,850;10,850;10,600;4,835;51,822,250;91,590,000,000;8,600,000;
004100;태양금속;KOSPI;1,535;35;-2.23;1,570;1,580;1,530;142,874;221,403,445;56,334,500,000;36,700,000;
004105;태양금속우;KOSPI;3,340;35;-1.04;3,395;3,395;3,335;12,393;41,415,725;11,022,000,000;3,300,000;
116100;태양기계;KONEX;690;5;-0.72;604;725;604;1,004;638,533;4,305,590,340;6,239,986;
009410;태영건설;KOSPI;12,050;50;-0.41;12,100;12,150;11,850;158,810;1,897,106,500;468,734,130,900;38,899,098;
009415;태영건설우;KOSPI;15,200;200;-1.30;15,550;15,550;15,000;6,553;99,668,200;19,792,558,400;1,302,142;
044490;태웅;KOSDAQ;12,500;0;0.00;0;0;0;0;0;250,092,262,500;20,007,381;
124560;태웅로직스;KOSDAQ;9,460;170;-1.77;9,620;9,620;9,350;146,420;1,386,028,390;184,818,052,320;19,536,792;
001420;태원물산;KOSPI;4,965;85;-1.68;5,040;5,050;4,810;92,564;454,482,890;37,734,000,000;7,600,000;
007980;태평양물산;KOSPI;2,295;70;-2.96;2,370;2,370;2,290;254,953;590,542,235;110,503,302,165;48,149,587;
191420;테고사이언스;KOSDAQ;28,400;0;0.00;28,550;28,650;27,850;26,675;750,238,500;230,290,885,600;8,108,834;
073640;테라사이언스;KOSDAQ;2,040;0;0.00;2,040;2,040;1,965;191,476;383,301,100;145,153,072,680;71,153,467;
182690;테라셈;KOSDAQ;1,440;0;0.00;0;0;0;0;0;30,474,933,120;21,163,148;
066700;테라젠이텍스;KOSDAQ;8,190;10;-0.12;8,180;8,280;8,170;186,632;1,533,604,690;265,965,622,650;32,474,435;
095610;테스;KOSDAQ;31,500;750;-2.33;32,350;32,400;31,350;379,097;12,010,059,150;622,699,119,000;19,768,226;
131970;테스나;KOSDAQ;56,000;200;+0.36;56,600;58,000;55,200;680,813;38,536,111,400;826,536,312,000;14,759,577;
055490;테이팩스;KOSPI;61,900;300;-0.48;63,100;63,100;60,400;61,274;3,761,921,900;292,022,535,000;4,717,650;
308700;테크엔;KONEX;1,100;30;-2.65;1,130;1,130;1,100;5;5,590;4,400,000,000;4,000,000;
089030;테크윙;KOSDAQ;28,200;450;-1.57;28,800;28,900;27,650;318,557;8,947,731,700;546,751,977,600;19,388,368;
258050;테크트랜스;KONEX;2,095;0;0.00;0;0;0;0;0;15,074,662,585;7,195,543;
054450;텔레칩스;KOSDAQ;18,500;600;-3.14;19,350;19,500;18,200;1,075,930;19,958,671,850;249,859,353,500;13,505,911;
091440;텔레필드;KOSDAQ;4,020;90;-2.19;4,170;4,170;4,000;88,089;356,286,375;36,887,017,500;9,175,875;
078000;텔코웨어;KOSPI;12,100;100;-0.82;12,200;12,200;12,000;12,012;145,105,650;117,402,742,600;9,702,706;
200230;텔콘RF제약;KOSDAQ;5,080;60;+1.20;5,050;5,090;4,915;565,585;2,829,270,760;444,545,780,960;87,509,012;
214420;토니모리;KOSPI;7,940;100;-1.24;8,090;8,100;7,890;28,276;224,747,220;145,966,744,740;18,383,721;
215480;토박스코리아;KOSDAQ;1,610;55;-3.30;1,665;1,690;1,605;952,939;1,553,666,050;77,400,410,290;48,074,789;
051360;토비스;KOSDAQ;7,730;80;-1.02;7,820;7,930;7,650;105,777;819,802,920;129,222,858,340;16,717,058;
045340;토탈소프트;KOSDAQ;13,450;350;-2.54;13,850;13,850;13,200;124,683;1,667,453,300;115,105,638,000;8,558,040;
108230;톱텍;KOSDAQ;11,000;150;-1.35;11,150;11,200;10,950;187,016;2,059,041,050;418,255,695,000;38,023,245;
079970;투비소프트;KOSDAQ;2,530;20;-0.78;2,505;2,600;2,500;219,656;558,505,425;94,913,283,960;37,515,132;
199800;툴젠;KONEX;129,300;1,300;+1.02;128,000;130,600;128,000;13,744;1,781,180,100;881,400,990,900;6,816,713;
105550;트루윈;KOSDAQ;7,910;10;-0.13;7,800;7,940;7,800;134,606;1,058,576,100;154,048,096,370;19,475,107;
026150;특수건설;KOSDAQ;13,100;350;-2.60;13,300;13,400;13,100;200,062;2,635,829,700;204,697,010,600;15,625,726;
322180;티라유텍;KOSDAQ;14,000;0;0.00;13,900;14,350;13,800;63,078;886,762,750;76,457,500,000;5,461,250;
117730;티로보틱스;KOSDAQ;9,120;20;+0.22;9,020;9,210;8,870;238,954;2,161,015,240;126,285,214,560;13,847,063;
033830;티비씨;KOSDAQ;1,335;25;-1.84;1,345;1,370;1,330;698,078;938,287,645;133,500,000,000;100,000,000;
057680;티사이언티픽;KOSDAQ;3,590;60;+1.70;3,530;3,615;3,505;305,518;1,089,827,095;168,745,139,030;47,004,217;
064760;티씨케이;KOSDAQ;183,900;4,700;-2.49;189,000;191,000;182,400;35,363;6,509,181,400;2,147,032,500,000;11,675,000;
246710;티앤알바이오팹;KOSDAQ;69,300;400;+0.58;68,100;71,800;68,100;129,430;8,989,343,200;587,107,867,500;8,471,975;
340570;티앤엘;KOSDAQ;46,050;650;-1.39;46,400;47,300;45,700;219,752;10,223,249,800;374,294,400,000;8,128,000;
277880;티에스아이;KOSDAQ;9,260;30;+0.33;9,230;9,420;9,230;74,962;698,679,580;171,626,969,800;18,534,230;
131290;티에스이;KOSDAQ;79,200;1,100;-1.37;80,300;80,500;78,700;32,830;2,614,018,100;876,065,176,800;11,061,429;
019180;티에이치엔;KOSPI;3,545;75;-2.07;3,645;3,645;3,525;94,845;337,233,365;63,810,000,000;18,000,000;
356860;티엘비;KOSDAQ;52,100;1,600;+3.17;50,700;52,800;50,000;305,017;15,678,883,800;256,140,011,500;4,916,315;
062860;티엘아이;KOSDAQ;7,400;260;-3.39;7,710;7,780;7,400;23,609;176,300,460;73,058,128,000;9,872,720;
363280;티와이홀딩스;KOSPI;30,700;50;+0.16;30,700;31,250;30,450;125,785;3,877,770,550;1,233,268,580,500;40,171,615;
36328K;티와이홀딩스우;KOSPI;26,750;250;-0.93;27,050;27,300;26,650;5,284;142,271,450;33,580,291,500;1,255,338;
321550;티움바이오;KOSDAQ;22,150;350;+1.61;21,800;22,600;21,650;207,897;4,620,632,550;527,655,660,900;23,821,926;
091810;티웨이항공;KOSPI;3,945;105;-2.59;4,010;4,020;3,920;662,066;2,625,220,350;435,252,950,655;110,330,279;
004870;티웨이홀딩스;KOSPI;1,285;10;-0.77;1,295;1,295;1,270;191,349;244,656,855;99,532,884,930;77,457,498;
104480;티케이케미칼;KOSDAQ;6,910;60;+0.88;6,860;7,000;6,730;1,262,340;8,699,666,550;628,087,448,940;90,895,434;
309900;티티씨디펜스;KONEX;1,950;0;0.00;0;0;0;0;0;19,500,000,000;10,000,000;
081150;티플랙스;KOSDAQ;4,205;75;-1.75;4,255;4,295;4,205;224,418;950,265,950;102,048,630,410;24,268,402;
130740;티피씨글로벌;KOSDAQ;4,680;20;-0.43;4,695;4,740;4,580;97,654;453,084,030;52,774,857,720;11,276,679;
217880;틸론;KONEX;17,950;200;+1.13;17,100;18,450;17,000;2,603;45,500,900;61,574,190,150;3,430,317;
084730;팅크웨어;KOSDAQ;17,100;150;+0.88;17,050;17,400;16,550;187,174;3,169,188,350;178,279,162,200;10,425,682;
046210;파나진;KOSDAQ;5,540;100;-1.77;5,590;5,640;5,490;79,905;443,065,880;178,037,096,400;32,136,660;
034230;파라다이스;KOSDAQ;16,500;250;-1.49;16,750;16,750;16,450;587,776;9,723,806,250;1,500,554,088,000;90,942,672;
033540;파라텍;KOSDAQ;3,180;75;-2.30;3,235;3,255;3,150;401,436;1,279,430,320;135,020,335,500;42,459,225;
043200;파루;KOSDAQ;1,210;20;-1.63;1,230;1,240;1,180;217,637;260,868,720;46,930,390,870;38,785,447;
214450;파마리서치;KOSDAQ;90,300;300;+0.33;90,300;92,000;89,300;72,230;6,543,045,600;913,107,279,000;10,111,930;
217950;파마리서치바이오;KONEX;32,600;250;-0.76;33,000;33,000;30,000;3,291;101,242,500;132,010,146,600;4,049,391;
208340;파멥신;KOSDAQ;10,700;100;+0.94;10,550;10,700;10,350;76,086;799,092,100;152,400,410,300;14,243,029;
005690;파미셀;KOSPI;18,300;550;+3.10;17,900;18,700;17,800;2,709,479;49,821,763,400;1,097,248,785,000;59,958,950;
177830;파버나인;KOSDAQ;6,090;200;-3.18;6,310;6,310;6,070;323,575;1,992,461,940;86,470,107,360;14,198,704;
037070;파세코;KOSDAQ;18,750;450;-2.34;19,100;19,250;18,750;213,665;4,050,373,300;262,500,000,000;14,000,000;
150900;파수;KOSDAQ;7,170;100;-1.38;7,260;7,260;7,020;29,320;209,984,560;79,967,676,810;11,153,093;
037030;파워넷;KOSDAQ;5,430;80;-1.45;5,510;5,560;5,350;91,497;494,125,960;89,598,768,420;16,500,694;
047310;파워로직스;KOSDAQ;8,950;130;-1.43;9,120;9,160;8,900;352,012;3,164,235,160;308,067,788,900;34,420,982;
266870;파워풀엑스;KONEX;1,485;25;+1.71;1,485;1,485;1,485;1;1,485;9,516,889,800;6,408,680;
170790;파이오링크;KOSDAQ;16,100;250;-1.53;16,350;16,400;15,900;46,684;748,389,450;110,386,913,000;6,856,330;
049120;파인디앤씨;KOSDAQ;2,535;70;-2.69;2,620;2,620;2,510;96,960;246,273,515;66,822,458,040;26,359,944;
038950;파인디지털;KOSDAQ;7,460;300;-3.87;7,760;7,760;7,450;60,590;460,036,290;76,172,306,900;10,210,765;
106240;파인테크닉스;KOSDAQ;8,970;790;-8.09;9,800;9,900;8,960;2,521,097;23,360,699,280;405,375,549,930;45,192,369;
131760;파인텍;KOSDAQ;2,040;0;0.00;2,050;2,245;1,975;18,509,727;39,036,335,410;87,570,657,720;42,926,793;
065690;파커스;KOSDAQ;3,675;90;-2.39;3,765;3,765;3,660;43,840;162,583,165;51,631,291,425;14,049,331;
140860;파크시스템스;KOSDAQ;127,300;1,300;-1.01;128,500;131,400;126,500;35,306;4,528,945,700;851,211,181,500;6,686,655;
091700;파트론;KOSDAQ;10,500;200;-1.87;10,750;10,750;10,450;479,730;5,071,651,600;568,642,305,000;54,156,410;
038160;팍스넷;KOSDAQ;862;0;0.00;0;0;0;0;0;10,551,204,112;12,240,376;
202960;판도라티비;KONEX;1,045;15;-1.42;933;1,070;933;11;11,408;12,451,783,190;11,915,582;
032800;판타지오;KOSDAQ;113;5;-4.24;118;119;112;29,423,815;3,382,823,781;73,089,378,580;646,808,660;
318010;팜스빌;KOSDAQ;11,150;150;-1.33;11,300;11,300;11,000;29,295;325,581,950;88,412,118,700;7,929,338;
036580;팜스코;KOSPI;7,010;70;-0.99;7,050;7,080;6,910;96,396;671,510,490;257,462,880,430;36,727,943;
027710;팜스토리;KOSDAQ;2,485;165;-6.23;2,630;2,645;2,470;6,387,350;16,166,303,225;276,870,251,000;111,416,600;
004720;팜젠사이언스;KOSPI;11,650;50;+0.43;11,550;11,900;11,400;324,920;3,772,131,200;171,405,669,450;14,712,933;
225590;패션플랫폼;KOSDAQ;1,685;25;-1.46;1,710;1,725;1,685;116,655;198,263,140;44,882,861,405;26,636,713;
054300;팬스타엔터프라이즈;KOSDAQ;1,065;60;-5.33;1,115;1,120;1,055;1,848,115;2,000,626,245;57,281,590,515;53,785,531;
068050;팬엔터테인먼트;KOSDAQ;6,150;50;-0.81;6,200;6,270;6,100;261,011;1,608,101,570;167,575,089,300;27,247,982;
028670;팬오션;KOSPI;7,300;150;-2.01;7,480;7,490;7,260;3,489,067;25,536,792,200;3,902,357,437,600;534,569,512;
222110;팬젠;KOSDAQ;9,380;10;-0.11;9,360;9,400;9,190;24,689;229,160,090;100,080,191,400;10,669,530;
010820;퍼스텍;KOSPI;2,565;45;-1.72;2,635;2,640;2,555;270,775;698,616,440;123,277,644,900;48,061,460;
016800;퍼시스;KOSPI;34,500;250;-0.72;34,750;34,750;34,250;2,023;69,657,850;396,750,000,000;11,500,000;
263750;펄어비스;KOSDAQ;70,300;100;+0.14;69,700;71,400;68,300;293,432;20,416,444,100;4,655,371,450,000;66,221,500;
251970;펌텍코리아;KOSDAQ;27,300;150;+0.55;27,650;29,400;26,950;187,769;5,277,330,700;338,520,000,000;12,400,000;
001020;페이퍼코리아;KOSPI;2,135;10;+0.47;2,120;2,160;2,050;115,350;241,208,350;80,622,580,955;37,762,333;
327610;펨토바이오메드;KONEX;21,500;0;0.00;22,000;22,700;21,100;2,596;55,312,050;120,215,422,500;5,591,415;
087010;펩트론;KOSDAQ;11,200;350;-3.03;11,500;11,500;11,150;167,474;1,891,191,650;231,020,753,600;20,626,853;
090080;평화산업;KOSPI;1,635;35;-2.10;1,670;1,685;1,625;197,600;324,632,425;89,765,193,465;54,902,259;
010770;평화홀딩스;KOSPI;4,685;125;-2.60;4,810;4,845;4,680;24,514;116,207,715;68,520,308,210;14,625,466;
119500;포메탈;KOSDAQ;4,725;230;-4.64;4,920;4,955;4,620;360,316;1,711,684,190;55,978,171,200;11,847,232;
022100;포스코 ICT;KOSDAQ;7,900;150;-1.86;8,030;8,050;7,880;688,726;5,462,392,280;1,201,074,359,100;152,034,729;
058430;포스코강판;KOSPI;64,800;900;-1.37;65,700;67,000;64,200;60,732;3,944,202,500;388,800,000,000;6,000,000;
009520;포스코엠텍;KOSDAQ;8,790;160;-1.79;9,060;9,060;8,770;649,302;5,763,029,510;366,039,359,370;41,642,703;
047050;포스코인터내셔널;KOSPI;24,050;450;-1.84;24,500;24,550;23,750;891,902;21,437,400,200;2,967,172,333,450;123,375,149;
003670;포스코케미칼;KOSPI;154,500;3,000;-1.90;157,500;158,000;152,500;350,131;53,923,304,000;11,968,067,490,000;77,463,220;
189690;포시에스;KOSDAQ;8,560;160;-1.83;8,720;8,720;8,560;27,931;240,837,260;74,246,366,960;8,673,641;
318020;포인트모바일;KOSDAQ;27,600;1,100;-3.83;28,450;28,650;26,950;511,248;14,117,222,850;349,478,707,200;12,662,272;
256630;포인트엔지니어링;KOSDAQ;3,680;100;-2.65;3,780;3,780;3,665;284,555;1,049,720,075;211,533,564,960;57,481,947;
141020;포티스;KOSDAQ;108;0;0.00;0;0;0;0;0;18,839,533,608;174,440,126;
354230;폭스소프트;KONEX;25,000;0;0.00;0;0;0;0;0;15,000,000,000;600,000;
041020;폴라리스오피스;KOSDAQ;1,865;15;-0.80;1,880;1,890;1,855;140,204;261,257,530;71,683,787,155;38,436,347;
114630;폴라리스우노;KOSDAQ;5,430;70;+1.31;5,360;5,430;5,330;50,863;273,423,330;73,706,629,950;13,573,965;
123010;폴라리스웍스;KOSDAQ;1,770;100;-5.35;1,865;1,900;1,760;804,461;1,448,911,910;91,204,890,990;51,528,187;
007630;폴루스바이오팜;KOSPI;1,225;0;0.00;0;0;0;0;0;55,134,426,375;45,007,695;
290720;푸드나무;KOSDAQ;47,600;10,950;+29.88;37,300;47,600;37,050;163,678;7,618,978,750;323,967,218,400;6,806,034;
005670;푸드웰;KOSDAQ;8,820;190;-2.11;9,040;9,040;8,820;73,406;650,871,010;88,200,000,000;10,000,000;
094940;푸른기술;KOSDAQ;13,300;700;-5.00;13,650;13,800;13,250;284,499;3,835,008,550;111,206,433,800;8,361,386;
007330;푸른저축은행;KOSDAQ;13,650;250;-1.80;13,800;14,300;13,550;33,441;459,409,950;205,880,220,000;15,082,800;
017810;풀무원;KOSPI;18,700;50;-0.27;18,750;18,900;18,450;85,747;1,596,522,500;712,854,079,300;38,120,539;
093380;풍강;KOSDAQ;4,955;55;-1.10;5,010;5,060;4,950;111,927;558,019,985;48,951,995,915;9,879,313;
023900;풍국주정;KOSDAQ;19,000;100;-0.52;19,150;19,150;18,850;18,886;357,696,450;239,400,000,000;12,600,000;
103140;풍산;KOSPI;37,250;450;-1.19;37,700;37,700;37,000;183,683;6,833,913,950;1,043,904,355,500;28,024,278;
005810;풍산홀딩스;KOSPI;27,150;500;-1.81;27,750;27,750;26,950;32,731;889,540,200;282,618,685,200;10,409,528;
214270;퓨쳐스트림네트웍스;KOSDAQ;1,165;10;-0.85;1,175;1,175;1,160;1,202,581;1,344,696,590;152,112,364,245;130,568,553;
220100;퓨쳐켐;KOSDAQ;18,100;300;-1.63;18,350;18,350;16,550;499,313;8,785,937,750;246,992,075,100;13,645,971;
035200;프럼파스트;KOSDAQ;8,380;160;-1.87;8,450;8,630;8,230;132,215;1,111,292,140;81,542,344,200;9,730,590;
334970;프레스티지바이오로직스;KOSDAQ;15,150;0;0.00;15,600;15,700;15,100;597,210;9,210,169,550;715,176,793,350;47,206,389;
950210;프레스티지바이오파마;KOSPI;31,100;850;-2.66;33,700;34,000;30,800;1,123,440;36,361,628,000;1,868,990,420,500;60,096,155;
203690;프로스테믹스;KOSDAQ;3,460;5;+0.14;3,470;3,475;3,380;180,156;615,806,680;158,319,040,080;45,756,948;
303360;프로테옴텍;KONEX;7,150;50;+0.70;7,050;7,180;7,020;900;6,386,660;79,913,512,250;11,176,715;
053610;프로텍;KOSDAQ;27,300;500;-1.80;28,000;28,000;27,050;61,448;1,686,042,100;300,300,000,000;11,000,000;
335810;프리시젼바이오;KOSDAQ;16,400;250;+1.55;16,200;18,500;15,950;1,204,603;20,733,548,650;185,632,584,000;11,319,060;
053160;프리엠스;KOSDAQ;19,750;550;-2.71;20,300;20,500;19,600;46,316;922,299,950;118,500,000,000;6,000,000;
075130;플랜티넷;KOSDAQ;10,550;150;-1.40;10,700;10,700;10,200;176,425;1,834,021,350;94,528,000,000;8,960,000;
